destino;codigo_aerolinea;id_vuelo;hora_programada;retraso;anio;mes;dia;hora;grados;velocidad_viento;rachas_viento;lluvia;nubes;humedad;presion
Barcelona;IB;IB 5874;6.30;No;2019;11;23;6.00;8;20;30;0;40;77;7
Barcelona;LA;LA 5842;6.30;No;2019;11;23;6.00;8;20;30;0;40;77;7
Rome;FR;FR 9674;6.30;No;2019;11;23;6.00;8;20;30;0;40;77;7
Lisbon;X5;X5 1159;6.30;No;2019;11;23;6.00;8;20;30;0;40;77;7
Lisbon;AR;AR 7336;6.30;No;2019;11;23;6.00;8;20;30;0;40;77;7
Lisbon;UX;UX 1159;6.30;No;2019;11;23;6.00;8;20;30;0;40;77;7
Malta;FR;FR 5382;6.30;No;2019;11;23;6.00;8;20;30;0;40;77;7
Brussels;FR;FR 5462;6.35;No;2019;11;23;6.00;8;20;30;0;40;77;7
Cagliari;FR;FR 7041;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;AF;AF 1401;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;CZ;CZ 7002;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;DL;DL 8571;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;G3;G3 5192;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;KK;KK 7466;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;KQ;KQ 3023;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;MK;MK 9423;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;MU;MU 8632;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;SQ;SQ 1881;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;UX;UX 2225;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Paris;VN;VN 3137;6.40;No;2019;11;23;6.00;8;20;30;0;40;77;7
Porto;X5;X5 1147;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Porto;AM;AM 6948;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Porto;UX;UX 1147;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Marrakech;FR;FR 7728;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Tenerife;FR;FR 5278;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Vigo;X5;X5 7308;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Vigo;AM;AM 6978;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Vigo;AZ;AZ 2462;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Vigo;KL;KL 3367;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Vigo;UX;UX 7308;6.45;No;2019;11;23;6.00;8;20;30;0;40;77;7
Alicante;WT;WT 4047;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Alicante;AM;AM 6892;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Alicante;UX;UX 4047;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Bilbao;X5;X5 7161;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Bilbao;AM;AM 6888;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Bilbao;AR;AR 7340;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Bilbao;UX;UX 7161;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Budapest;FR;FR 8368;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
London;IB;IB 3170;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
London;AA;AA 8685;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
London;BA;BA 7052;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
London;JL;JL 7868;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Valencia;WT;WT 4063;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Valencia;AM;AM 6982;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Valencia;UX;UX 4063;6.50;No;2019;11;23;6.00;8;20;30;0;40;77;7
Rome;UX;UX 1043;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Rome;AM;AM 6900;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Rome;AZ;AZ 7115;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Rome;ME;ME 2043;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Las Palmas;D8;D8 6302;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Las Palmas;UX;UX 9156;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Las Palmas;AM;AM 6916;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Las Palmas;AR;AR 7330;7.00;No;2019;11;23;7.00;7;20;30;0;40;73;8
Malaga;WT;WT 5035;7.05;No;2019;11;23;7.00;7;20;30;0;40;73;8
Malaga;AM;AM 6890;7.05;No;2019;11;23;7.00;7;20;30;0;40;73;8
Malaga;UX;UX 5035;7.05;No;2019;11;23;7.00;7;20;30;0;40;73;8
Dusseldorf;X5;X5 1445;7.05;No;2019;11;23;7.00;7;20;30;0;40;73;8
Dusseldorf;AM;AM 6919;7.05;No;2019;11;23;7.00;7;20;30;0;40;73;8
Dusseldorf;UX;UX 1445;7.05;No;2019;11;23;7.00;7;20;30;0;40;73;8
Frankfurt;X5;X5 1503;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Frankfurt;AM;AM 6902;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Frankfurt;CI;CI 9235;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Frankfurt;MU;MU 4577;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Frankfurt;UX;UX 1503;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Frankfurt;VN;VN 3166;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Tenerife;UX;UX 9059;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Tenerife;KL;KL 3371;7.05;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Bari;FR;FR 2760;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Ibiza;FR;FR 5354;7.10;No;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;X5;X5 1515;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;AM;AM 6942;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;EY;EY 4353;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;UX;UX 1515;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Venice;X5;X5 1081;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Venice;AM;AM 6954;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Venice;AZ;AZ 7101;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Venice;UX;UX 1081;7.10;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Amsterdam;UX;UX 1091;7.15;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Amsterdam;AM;AM 6894;7.15;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Amsterdam;CI;CI 9231;7.15;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Amsterdam;DL;DL 6777;7.15;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Amsterdam;GA;GA 9469;7.15;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Amsterdam;KL;KL 3390;7.15;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Amsterdam;MF;MF 9551;7.15;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Bordeaux;YW;YW 8696;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Bordeaux;AA;AA 8553;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Bordeaux;IB;IB 8696;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Paris;UX;UX 1027;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Paris;AF;AF 4789;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Paris;AM;AM 6950;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Paris;DL;DL 6780;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Paris;MU;MU 4611;7.15;No;2019;11;23;7.00;7;20;30;0;40;73;8
Palma Mallorca;I2;I2 3918;7.20;No;2019;11;23;7.00;7;20;30;0;40;73;8
Palma Mallorca;AA;AA 8689;7.20;No;2019;11;23;7.00;7;20;30;0;40;73;8
Palma Mallorca;IB;IB 3918;7.20;No;2019;11;23;7.00;7;20;30;0;40;73;8
Toulouse;YW;YW 8736;7.20;No;2019;11;23;7.00;7;20;30;0;40;73;8
Toulouse;IB;IB 8736;7.20;No;2019;11;23;7.00;7;20;30;0;40;73;8
Malaga;I2;I2 3866;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Malaga;AA;AA 8843;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Malaga;IB;IB 3866;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;NI;NI 1023;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;AD;AD 7330;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;JD;JD 5413;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;S4;S4 8709;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;TP;TP 1023;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;UA;UA 6886;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Las Palmas;I2;I2 3832;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Las Palmas;IB;IB 3832;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;LH;LH 1807;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;AC;AC 9181;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;CA;CA 6028;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;OS;OS 7446;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;SK;SK 3347;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Munich;SQ;SQ 2103;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Santiago De Compostela;I2;I2 3876;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Santiago De Compostela;AA;AA 8727;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Santiago De Compostela;IB;IB 3876;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Vigo;IB;IB 530;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Vigo;AA;AA 8798;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Vigo;AV;AV 6061;7.25;No;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;UX;UX 7701;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;AM;AM 6896;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;AR;AR 7322;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;DL;DL 6768;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;ET;ET 1163;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;MU;MU 4461;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;SU;SU 3672;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Brussels;X5;X5 1171;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Brussels;AM;AM 6898;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Brussels;UX;UX 1171;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
London;U2;U2 8274;7.30;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;IB;IB 3108;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;AA;AA 8736;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;LA;LA 7178;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Lisbon;QR;QR 6582;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Milan;UX;UX 1065;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Milan;AM;AM 6946;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Milan;AZ;AZ 7097;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Milan;ME;ME 2045;7.30;No;2019;11;23;7.00;7;20;30;0;40;73;8
Porto;IB;IB 3090;7.35;No;2019;11;23;7.00;7;20;30;0;40;73;8
Porto;AA;AA 8725;7.35;No;2019;11;23;7.00;7;20;30;0;40;73;8
Sevilla;I2;I2 3954;7.35;No;2019;11;23;7.00;7;20;30;0;40;73;8
Sevilla;AA;AA 8797;7.35;No;2019;11;23;7.00;7;20;30;0;40;73;8
Sevilla;AV;AV 6150;7.35;No;2019;11;23;7.00;7;20;30;0;40;73;8
Sevilla;IB;IB 3954;7.35;No;2019;11;23;7.00;7;20;30;0;40;73;8
Bilbao;IB;IB 448;7.40;No;2019;11;23;7.00;7;20;30;0;40;73;8
Bilbao;AA;AA 8856;7.40;No;2019;11;23;7.00;7;20;30;0;40;73;8
Bilbao;AV;AV 6033;7.40;No;2019;11;23;7.00;7;20;30;0;40;73;8
Bilbao;LA;LA 5414;7.40;No;2019;11;23;7.00;7;20;30;0;40;73;8
Alicante;YW;YW 8858;7.45;No;2019;11;23;7.00;7;20;30;0;40;73;8
Alicante;AA;AA 8633;7.45;No;2019;11;23;7.00;7;20;30;0;40;73;8
Alicante;AV;AV 6004;7.45;No;2019;11;23;7.00;7;20;30;0;40;73;8
Alicante;IB;IB 8858;7.45;No;2019;11;23;7.00;7;20;30;0;40;73;8
Alicante;LA;LA 1724;7.45;No;2019;11;23;7.00;7;20;30;0;40;73;8
London;UX;UX 1013;7.50;Si;2019;11;23;7.00;7;20;30;0;40;73;8
London;AM;AM 6908;7.50;Si;2019;11;23;7.00;7;20;30;0;40;73;8
London;AR;AR 7342;7.50;Si;2019;11;23;7.00;7;20;30;0;40;73;8
San Sebastian;YW;YW 8830;7.55;Si;2019;11;23;7.00;7;20;30;0;40;73;8
San Sebastian;AA;AA 8501;7.55;Si;2019;11;23;7.00;7;20;30;0;40;73;8
San Sebastian;AV;AV 6099;7.55;Si;2019;11;23;7.00;7;20;30;0;40;73;8
San Sebastian;IB;IB 8830;7.55;Si;2019;11;23;7.00;7;20;30;0;40;73;8
San Sebastian;LA;LA 1704;7.55;Si;2019;11;23;7.00;7;20;30;0;40;73;8
San Sebastian;QR;QR 6537;7.55;Si;2019;11;23;7.00;7;20;30;0;40;73;8
Barcelona;IB;IB 800;8.00;No;2019;11;23;8.00;7;19;29;0;40;70;0
Barcelona;AA;AA 8642;8.00;No;2019;11;23;8.00;7;19;29;0;40;70;0
Barcelona;AV;AV 6146;8.00;No;2019;11;23;8.00;7;19;29;0;40;70;0
Tenerife;FR;FR 2913;8.00;No;2019;11;23;8.00;7;19;29;0;40;70;0
Valencia;YW;YW 8872;8.00;Si;2019;11;23;8.00;7;19;29;0;40;70;0
Valencia;AA;AA 8616;8.00;Si;2019;11;23;8.00;7;19;29;0;40;70;0
Valencia;AV;AV 6098;8.00;Si;2019;11;23;8.00;7;19;29;0;40;70;0
Valencia;IB;IB 8872;8.00;Si;2019;11;23;8.00;7;19;29;0;40;70;0
Valencia;QR;QR 6881;8.00;Si;2019;11;23;8.00;7;19;29;0;40;70;0
Bogota;AV;AV 27;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Bogota;CA;CA 5301;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Bogota;TK;TK 8475;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Pamplona;YW;YW 8844;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Pamplona;AA;AA 8586;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Pamplona;AV;AV 6056;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Pamplona;IB;IB 8844;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Pamplona;LA;LA 1712;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Pamplona;QR;QR 6855;8.05;No;2019;11;23;8.00;7;19;29;0;40;70;0
Granada;YW;YW 8930;8.10;No;2019;11;23;8.00;7;19;29;0;40;70;0
Granada;AA;AA 8589;8.10;No;2019;11;23;8.00;7;19;29;0;40;70;0
Granada;IB;IB 8930;8.10;No;2019;11;23;8.00;7;19;29;0;40;70;0
Granada;LA;LA 1720;8.10;No;2019;11;23;8.00;7;19;29;0;40;70;0
Granada;QR;QR 6556;8.10;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;IB;IB 3162;8.15;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;AA;AA 8816;8.15;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;BA;BA 7054;8.15;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;LA;LA 5409;8.15;No;2019;11;23;8.00;7;19;29;0;40;70;0
Doha;QR;QR 148;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Doha;IB;IB 7901;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;LH;LH 1123;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;AC;AC 9178;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;AV;AV 6518;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;CA;CA 6026;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;OS;OS 7468;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;SK;SK 3222;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;UA;UA 9228;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Zurich;UX;UX 1675;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Zurich;AM;AM 6990;8.20;No;2019;11;23;8.00;7;19;29;0;40;70;0
Ibiza;YW;YW 8888;8.25;No;2019;11;23;8.00;7;19;29;0;40;70;0
Ibiza;AA;AA 8631;8.25;No;2019;11;23;8.00;7;19;29;0;40;70;0
Ibiza;IB;IB 8888;8.25;No;2019;11;23;8.00;7;19;29;0;40;70;0
Ibiza;LA;LA 1730;8.25;No;2019;11;23;8.00;7;19;29;0;40;70;0
Ibiza;QR;QR 6564;8.25;No;2019;11;23;8.00;7;19;29;0;40;70;0
Palma Mallorca;UX;UX 6031;8.30;No;2019;11;23;8.00;7;19;29;0;40;70;0
Palma Mallorca;AR;AR 7326;8.30;No;2019;11;23;8.00;7;19;29;0;40;70;0
Dusseldorf;IB;IB 3140;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Dusseldorf;AA;AA 8701;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Rome;IB;IB 3230;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Rome;AA;AA 8820;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Rome;IG;IG 9430;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Rome;LA;LA 5411;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Las Palmas;I2;I2 3826;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Las Palmas;AA;AA 8665;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Las Palmas;IB;IB 3826;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Las Palmas;NT;NT 7826;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Nice;I2;I2 3632;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Nice;IB;IB 3632;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Palma Mallorca;FR;FR 2051;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Tenerife;I2;I2 3942;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Tenerife;AA;AA 8779;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Tenerife;IB;IB 3942;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Berlin;I2;I2 3676;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Berlin;AA;AA 8762;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Berlin;IB;IB 3676;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Vienna;IB;IB 3120;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Vienna;AA;AA 8815;8.40;No;2019;11;23;8.00;7;19;29;0;40;70;0
Amsterdam;I2;I2 3722;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Amsterdam;IB;IB 3722;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Brussels;IB;IB 3206;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Brussels;AA;AA 8782;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Brussels;AY;AY 5628;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Brussels;BT;BT 5171;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Brussels;LA;LA 7087;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;YW;YW 8706;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;AA;AA 8503;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Frankfurt;IB;IB 8706;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Munich;IB;IB 3190;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Munich;AA;AA 8818;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Munich;BT;BT 5175;8.45;No;2019;11;23;8.00;7;19;29;0;40;70;0
Hamburg;IB;IB 3266;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;I2;I2 3714;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;BA;BA 7284;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;IB;IB 3714;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
Milan;IB;IB 3250;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
Milan;AA;AA 8674;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
Milan;IG;IG 9250;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
Naples;I2;I2 3708;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
Naples;IB;IB 3708;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
Zurich;IB;IB 3464;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
Zurich;AA;AA 8825;8.50;No;2019;11;23;8.00;7;19;29;0;40;70;0
London;IB;IB 3160;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
London;AA;AA 8805;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
London;BA;BA 7068;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
London;JL;JL 7838;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Asturias;IB;IB 486;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Asturias;AA;AA 8715;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Asturias;AV;AV 6114;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Asturias;QR;QR 6596;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Santiago De Compostela;FR;FR 5315;9.00;Si;2019;11;23;9.00;7;18;28;0;40;67;1
Jerez De La Frontera;IB;IB 408;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Jerez De La Frontera;AA;AA 8643;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Jerez De La Frontera;QR;QR 6886;9.00;No;2019;11;23;9.00;7;18;28;0;40;67;1
Barcelona;VY;VY 9060;9.05;No;2019;11;23;9.00;7;18;28;0;40;67;1
Barcelona;IB;IB 5879;9.05;No;2019;11;23;9.00;7;18;28;0;40;67;1
Turin;YW;YW 8766;9.05;No;2019;11;23;9.00;7;18;28;0;40;67;1
Turin;AA;AA 8594;9.05;No;2019;11;23;9.00;7;18;28;0;40;67;1
Turin;IB;IB 8766;9.05;No;2019;11;23;9.00;7;18;28;0;40;67;1
Turin;LA;LA 1716;9.05;No;2019;11;23;9.00;7;18;28;0;40;67;1
Almeria;YW;YW 8916;9.10;No;2019;11;23;9.00;7;18;28;0;40;67;1
Almeria;AA;AA 8522;9.10;No;2019;11;23;9.00;7;18;28;0;40;67;1
Almeria;IB;IB 8916;9.10;No;2019;11;23;9.00;7;18;28;0;40;67;1
Almeria;LA;LA 1706;9.10;No;2019;11;23;9.00;7;18;28;0;40;67;1
Almeria;QR;QR 6570;9.10;No;2019;11;23;9.00;7;18;28;0;40;67;1
Paris;TO;TO 3181;9.10;No;2019;11;23;9.00;7;18;28;0;40;67;1
Florence;IB;IB 3438;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Marseille;YW;YW 8746;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Marseille;AA;AA 8614;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Marseille;CX;CX 1888;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Marseille;IB;IB 8746;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Porto;FR;FR 5482;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Venice;IB;IB 3242;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Venice;AA;AA 8748;9.20;No;2019;11;23;9.00;7;18;28;0;40;67;1
Bologna;YW;YW 8756;9.25;No;2019;11;23;9.00;7;18;28;0;40;67;1
Bologna;AA;AA 8508;9.25;No;2019;11;23;9.00;7;18;28;0;40;67;1
Bologna;IB;IB 8756;9.25;No;2019;11;23;9.00;7;18;28;0;40;67;1
Bologna;LA;LA 1714;9.25;No;2019;11;23;9.00;7;18;28;0;40;67;1
Paris;IB;IB 3436;9.25;No;2019;11;23;9.00;7;18;28;0;40;67;1
Paris;AA;AA 8758;9.25;No;2019;11;23;9.00;7;18;28;0;40;67;1
Vienna;W6;W6 2846;9.25;Si;2019;11;23;9.00;7;18;28;0;40;67;1
Barcelona;IB;IB 930;9.30;No;2019;11;23;9.00;7;18;28;0;40;67;1
Barcelona;AA;AA 8733;9.30;No;2019;11;23;9.00;7;18;28;0;40;67;1
Barcelona;AV;AV 6078;9.30;No;2019;11;23;9.00;7;18;28;0;40;67;1
Barcelona;CX;CX 1825;9.30;No;2019;11;23;9.00;7;18;28;0;40;67;1
Craiova;W6;W6 3764;9.40;Si;2019;11;23;9.00;7;18;28;0;40;67;1
Lyon;YW;YW 8716;9.40;No;2019;11;23;9.00;7;18;28;0;40;67;1
Lyon;AA;AA 8601;9.40;No;2019;11;23;9.00;7;18;28;0;40;67;1
Lyon;IB;IB 8716;9.40;No;2019;11;23;9.00;7;18;28;0;40;67;1
Abu Dhabi;EY;EY 76;9.45;No;2019;11;23;9.00;7;18;28;0;40;67;1
Abu Dhabi;AR;AR 7880;9.45;No;2019;11;23;9.00;7;18;28;0;40;67;1
Abu Dhabi;AV;AV 2414;9.45;No;2019;11;23;9.00;7;18;28;0;40;67;1
Abu Dhabi;HX;HX 1436;9.45;No;2019;11;23;9.00;7;18;28;0;40;67;1
Abu Dhabi;MH;MH 5234;9.45;No;2019;11;23;9.00;7;18;28;0;40;67;1
